StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1000257435ns,h16,h11,2,4,731B,0
1000257589ns,h13,h8,2,8,49576B,0
1000257717ns,h6,h12,2,3,5552B,0
1000258032ns,h11,h7,2,5,5391B,0
1000258224ns,h15,h8,2,4,54B,0
1000258298ns,h16,h1,2,5,2411B,0
1000258605ns,h15,h12,2,5,26183B,0
1000258892ns,h11,h1,2,6,6460B,0
1000258984ns,h12,h11,2,8,10830B,0
1000259570ns,h2,h10,2,3,2584B,0
1000260329ns,h2,h13,2,4,4870B,0
1000260469ns,h10,h5,2,4,21523B,0
1000260647ns,h3,h11,2,7,18362B,0
1000261828ns,h10,h4,2,3,4151B,0
1000261840ns,h12,h9,2,5,383B,0
1000261969ns,h12,h6,2,5,16059B,0
1000262860ns,h15,h16,2,3,2945B,0
1000263032ns,h15,h16,2,4,14707B,0
1000263092ns,h6,h4,2,4,7927B,0
1000263375ns,h9,h10,2,3,2936B,0
1000263417ns,h11,h6,2,6,1369B,0
1000263470ns,h15,h16,2,5,55999B,0
1000264012ns,h5,h15,2,4,7185B,0
1000264138ns,h9,h10,2,4,7381B,0
1000264145ns,h4,h12,2,3,5972B,0
1000264472ns,h14,h11,2,5,2617B,0
1000264631ns,h2,h6,2,6,7221B,0
1000264675ns,h11,h15,2,5,4200B,0
1000264709ns,h6,h15,2,6,15985B,0
1000264827ns,h13,h6,2,3,10850B,0
1000265245ns,h1,h12,2,2,475B,0
1000265524ns,h15,h1,2,3,60991B,0
1000265613ns,h4,h14,2,5,633B,0
1000266180ns,h7,h10,2,2,1563B,0
1000266413ns,h11,h16,2,4,4548B,0
1000266560ns,h9,h6,2,6,2630B,0
1000266959ns,h2,h11,2,3,4059B,0
1000267601ns,h7,h6,2,4,5093B,0
1000267638ns,h14,h13,2,1,11045B,0
1000267990ns,h10,h16,2,4,5516B,0
1000268087ns,h10,h1,2,7,4350B,0
1000268304ns,h3,h1,2,4,6273B,0
1000268466ns,h3,h15,2,5,5411B,0
1000268561ns,h13,h16,2,6,4704B,0
1000269402ns,h9,h8,2,3,31325B,0
1000269560ns,h4,h16,2,3,6775B,0
1000270016ns,h7,h14,2,2,399157B,0
1000270223ns,h5,h13,2,3,13671B,0
1000270564ns,h16,h12,2,2,6948B,0
1000270838ns,h14,h4,2,7,4286B,0
1000271158ns,h4,h9,2,4,7954B,0
1000271306ns,h5,h7,2,5,5958B,0
1000271735ns,h8,h16,2,3,10055B,0
1000271836ns,h11,h3,2,3,5508B,0
1000272448ns,h15,h3,2,3,6305B,0
1000272635ns,h13,h11,2,6,360B,0
1000272780ns,h14,h3,2,5,11358B,0
1000272829ns,h8,h2,2,4,597B,0
1000272928ns,h2,h9,2,5,7901B,0
1000273798ns,h3,h13,2,5,7048B,0
1000274083ns,h16,h10,2,1,13881B,0
1000274314ns,h15,h13,2,6,4522B,0
1000274378ns,h10,h5,2,5,7948B,0
1000274554ns,h12,h5,2,3,3612B,0
1000275428ns,h7,h16,2,3,6592B,0
1000275489ns,h6,h12,2,4,4959B,0
1000275531ns,h6,h16,2,5,478734B,0
1000275735ns,h11,h9,2,2,198173B,0
1000276119ns,h16,h9,2,2,3645B,0
1000276388ns,h9,h16,2,4,6910B,0
1000276429ns,h12,h4,2,5,4865B,0
1000276949ns,h8,h13,2,4,142116B,0
1000278495ns,h9,h13,2,8,52733B,0
1000278771ns,h8,h14,2,6,7084B,0
1000278875ns,h2,h13,2,5,9963B,0
1000279139ns,h3,h11,2,8,7906B,0
1000279143ns,h3,h15,2,6,5072B,0
1000279621ns,h11,h10,2,3,44195B,0
1000279829ns,h11,h6,2,7,31148B,0
1000279851ns,h3,h16,2,5,4876B,0
1000280457ns,h11,h9,2,3,11880B,0
1000281019ns,h12,h7,2,5,158B,0
1000281854ns,h7,h10,2,3,17664B,0
1000282931ns,h1,h13,2,3,6900B,0
1000283059ns,h8,h4,2,3,97593B,0
1000283447ns,h6,h1,2,6,5157B,0
1000284077ns,h12,h9,2,6,7426B,0
1000284849ns,h14,h16,2,7,4809B,0
1000285047ns,h12,h11,2,9,14363B,0
1000285107ns,h10,h11,2,4,7210B,0
1000285626ns,h9,h11,2,7,1115362B,0
1000285903ns,h15,h8,2,5,17B,0
1000286517ns,h9,h12,2,5,2455B,0
1000286772ns,h15,h4,2,7,760B,0
1000287571ns,h15,h5,2,6,2195B,0
1000287622ns,h12,h16,2,4,57814B,0
1000287984ns,h5,h15,2,5,90287B,0
1000288115ns,h15,h2,2,5,6170B,0
1000288567ns,h14,h8,2,4,86497B,0
1000288791ns,h13,h12,2,6,17993B,0
1000289082ns,h4,h8,2,4,14071B,0
1000289871ns,h6,h9,2,6,11872B,0
1000290101ns,h8,h13,2,5,3273B,0
1000290233ns,h13,h12,2,7,6762B,0
1000290332ns,h16,h3,2,5,5681B,0
1000290648ns,h4,h15,2,7,92618B,0
1000290896ns,h12,h15,2,5,3032B,0
1000290898ns,h1,h11,2,3,2963B,0
1000291540ns,h9,h16,2,5,7712B,0
1000292231ns,h3,h5,2,7,2745B,0
1000292454ns,h15,h13,2,7,1919B,0
1000292485ns,h6,h10,2,6,6373B,0
1000292524ns,h9,h2,2,4,15337B,0
1000294253ns,h4,h1,2,2,7247B,0
1000294321ns,h11,h1,2,7,12396B,0
1000294673ns,h12,h5,2,4,4315B,0
1000295041ns,h4,h13,2,9,4481B,0
1000295131ns,h14,h7,2,6,5723B,0
1000295424ns,h5,h13,2,4,1353793B,0
1000295547ns,h7,h11,2,4,9811B,0
1000296144ns,h13,h7,2,8,85637B,0
1000297222ns,h14,h15,2,6,6666B,0
1000298621ns,h13,h1,2,7,6811B,0
1000298910ns,h4,h8,2,5,1300305B,0
1000299000ns,h9,h14,2,5,3314B,0
1000299073ns,h9,h3,2,6,14350B,0
1000299079ns,h10,h12,2,4,14976B,0
1000299331ns,h2,h6,2,7,22270B,0
1000299358ns,h3,h1,2,5,12066B,0
1000299375ns,h11,h8,2,4,2709B,0
1000299398ns,h7,h9,2,2,7732B,0
1000299777ns,h15,h1,2,4,51872B,0
1000300120ns,h4,h10,2,9,6886B,0
1000301185ns,h6,h1,2,7,5137B,0
1000301458ns,h4,h2,2,7,92089B,0
1000301669ns,h14,h9,2,7,6872B,0
1000302590ns,h9,h1,2,4,5575B,0
1000302607ns,h7,h15,2,6,7326B,0
1000302956ns,h4,h14,2,6,15861B,0
1000302985ns,h7,h16,2,4,3982B,0
1000303987ns,h16,h6,2,4,273B,0
1000303991ns,h11,h15,2,6,6591B,0
1000304013ns,h3,h16,2,6,75965B,0
1000304656ns,h2,h13,2,6,7897B,0
1000305732ns,h4,h5,2,5,7471B,0
1000305908ns,h15,h11,2,7,7444B,0
1000306235ns,h13,h10,2,4,6313B,0
1000306691ns,h12,h7,2,6,10724B,0
1000306747ns,h15,h5,2,7,4171B,0
1000306776ns,h16,h1,2,6,29899B,0
1000307312ns,h11,h3,2,4,4390B,0
1000308672ns,h11,h3,2,5,83051B,0
1000309350ns,h7,h8,2,5,54793B,0
1000309371ns,h5,h11,2,8,1359B,0
1000310357ns,h2,h13,2,7,5891B,0
1000310800ns,h2,h1,2,6,11644B,0
1000310942ns,h2,h14,2,4,5904B,0
1000310993ns,h2,h1,2,7,6416B,0
1000311451ns,h15,h9,2,6,16117B,0
1000311569ns,h6,h12,2,5,8904B,0
1000311692ns,h3,h11,2,9,108847B,0
1000312024ns,h8,h16,2,4,2869B,0
1000312326ns,h10,h6,2,6,51722B,0
1000312340ns,h2,h10,2,4,56351B,0
1000312450ns,h1,h2,2,5,7504B,0
1000312632ns,h1,h9,2,4,74055B,0
1000313765ns,h5,h14,2,4,4202B,0
1000313852ns,h6,h4,2,5,28281B,0
1000314485ns,h6,h5,2,4,13710B,0
1000314629ns,h10,h12,2,5,7287B,0
1000314782ns,h9,h5,2,4,1580B,0
1000314896ns,h9,h5,2,5,525B,0
1000315211ns,h14,h15,2,7,191B,0
1000315556ns,h1,h16,2,6,4183B,0
1000315754ns,h1,h3,2,5,12929B,0
1000316285ns,h7,h15,2,7,5359B,0
1000316486ns,h10,h9,2,6,13848B,0
1000316507ns,h10,h1,2,8,7425B,0
1000316613ns,h8,h10,2,6,5382B,0
1000317161ns,h8,h11,2,4,28015B,0
1000317495ns,h10,h1,2,9,670B,0
1000317700ns,h10,h13,2,6,6039B,0
1000317894ns,h9,h14,2,6,19854B,0
1000318162ns,h15,h2,2,6,2212B,0
1000318244ns,h13,h11,2,7,9290B,0
1000318278ns,h7,h8,2,6,4854B,0
1000318645ns,h11,h4,2,2,423B,0
1000318655ns,h14,h8,2,5,6112B,0
1000318668ns,h3,h6,2,3,6527B,0
1000318979ns,h12,h11,2,10,725B,0
1000319651ns,h1,h8,2,4,6909B,0
1000319947ns,h16,h9,2,3,5021B,0
1000320009ns,h13,h9,2,4,78B,0
1000320170ns,h3,h14,2,4,3327B,0
1000320274ns,h6,h14,2,7,1933B,0
1000320458ns,h3,h2,2,6,6690B,0
1000320539ns,h4,h7,2,7,752B,0
1000320794ns,h8,h6,2,3,56504B,0
1000320899ns,h6,h8,2,5,22322B,0
1000321129ns,h3,h14,2,5,83748B,0
1000321352ns,h3,h9,2,4,4738B,0
1000321715ns,h13,h16,2,7,32593B,0
1000321922ns,h13,h14,2,4,892342B,0
1000322037ns,h5,h2,2,7,13096B,0
1000322249ns,h2,h6,2,8,4395B,0
1000322365ns,h16,h1,2,7,7816B,0
1000323601ns,h4,h12,2,4,7166B,0
1000323880ns,h1,h15,2,3,5511B,0
1000324169ns,h12,h4,2,6,4663B,0
1000324572ns,h12,h7,2,7,1044B,0
1000325413ns,h14,h1,2,4,2187B,0
1000325575ns,h4,h5,2,6,2336B,0
1000325590ns,h8,h7,2,5,6174B,0
1000325703ns,h13,h1,2,8,7566B,0
1000326603ns,h9,h13,2,9,13050B,0
1000326626ns,h4,h12,2,5,814B,0
1000326908ns,h2,h6,2,9,18865B,0
1000327002ns,h8,h14,2,7,758B,0
1000327644ns,h6,h2,2,7,6814B,0
1000327970ns,h9,h1,2,5,11652B,0
1000327997ns,h1,h6,2,2,7473B,0
1000328027ns,h4,h15,2,8,92402B,0
1000328210ns,h4,h13,2,10,4997B,0
1000328404ns,h5,h11,2,9,7081B,0
1000328404ns,h12,h10,2,2,1444B,0
1000328431ns,h6,h13,2,5,6856B,0
1000328564ns,h12,h7,2,8,17168B,0
1000329285ns,h7,h1,2,8,3516B,0
1000329460ns,h3,h13,2,6,4273B,0
1000329632ns,h7,h4,2,4,8582B,0
1000329997ns,h10,h7,2,2,4212B,0
1000331270ns,h10,h6,2,7,4258B,0
1000331332ns,h13,h2,2,4,64425B,0
1000331734ns,h15,h6,2,8,1897127B,0
1000331755ns,h1,h3,2,6,2707B,0
1000332142ns,h13,h10,2,5,31263B,0
1000332323ns,h4,h11,2,7,6795B,0
1000332480ns,h7,h1,2,9,673B,0
1000333196ns,h5,h8,2,7,7078B,0
1000333251ns,h14,h9,2,8,7563B,0
1000333630ns,h15,h14,2,2,589B,0
1000334136ns,h10,h8,2,5,12602B,0
1000334342ns,h3,h2,2,7,17898B,0
1000334525ns,h10,h1,2,10,1249B,0
1000335052ns,h6,h14,2,8,7622B,0
1000335164ns,h13,h14,2,5,5964B,0
1000335215ns,h14,h5,2,10,4081B,0
1000336114ns,h4,h11,2,8,5982B,0
1000336142ns,h7,h2,2,3,2780B,0
1000336327ns,h16,h14,2,4,4902B,0
1000336516ns,h12,h6,2,6,7681B,0
1000336553ns,h10,h16,2,5,6136B,0
1000336660ns,h10,h8,2,6,6822B,0
1000336728ns,h1,h15,2,4,6715B,0
1000336818ns,h1,h11,2,4,18352B,0
1000336917ns,h16,h5,2,2,4986B,0
1000336949ns,h3,h1,2,6,17113B,0
1000337857ns,h6,h7,2,4,1395B,0
1000337920ns,h16,h3,2,6,5715B,0
1000338051ns,h11,h9,2,4,5063B,0
1000338156ns,h6,h3,2,7,5921B,0
1000338296ns,h12,h3,2,1,20447B,0
1000338406ns,h6,h15,2,7,6446B,0
1000338569ns,h14,h11,2,6,1099520B,0
1000338732ns,h9,h4,2,3,24983B,0
1000339443ns,h3,h15,2,7,2073B,0
1000339661ns,h16,h10,2,2,4757B,0
1000339712ns,h2,h16,2,3,396B,0
1000339819ns,h3,h8,2,4,10923B,0
1000339920ns,h16,h15,2,6,334B,0
1000340356ns,h11,h1,2,8,28955B,0
1000340638ns,h14,h4,2,8,3372B,0
1000341220ns,h5,h3,2,4,5594B,0
1000341460ns,h15,h4,2,8,1082B,0
1000341760ns,h2,h4,2,7,4708B,0
1000341905ns,h2,h15,2,5,5384B,0
1000342841ns,h10,h8,2,7,911B,0
1000343537ns,h13,h15,2,4,13294B,0
1000343828ns,h10,h3,2,4,9350B,0
1000343942ns,h15,h10,2,7,5111B,0
1000344209ns,h6,h1,2,8,20720B,0
1000344501ns,h14,h15,2,8,1350B,0
1000344556ns,h15,h1,2,5,942B,0
1000345111ns,h12,h7,2,9,5086B,0
1000345374ns,h7,h13,2,7,31536B,0
1000345411ns,h14,h16,2,8,12517B,0
1000345438ns,h7,h1,2,10,7829B,0
1000345567ns,h11,h14,2,3,6881B,0
1000345827ns,h13,h9,2,5,15836B,0
1000345895ns,h10,h1,2,11,5581B,0
1000346226ns,h6,h13,2,6,535B,0
1000346286ns,h10,h2,2,3,15740B,0
1000346474ns,h6,h10,2,7,3323B,0
1000346517ns,h16,h13,2,3,5368B,0
1000346958ns,h1,h11,2,5,5108B,0
1000347153ns,h9,h7,2,5,2152B,0
1000348258ns,h14,h1,2,5,5049B,0
1000348378ns,h1,h7,2,4,3089B,0
1000348727ns,h14,h15,2,9,7342B,0
1000348826ns,h5,h6,2,5,7665B,0
1000349026ns,h15,h4,2,9,238B,0
1000349027ns,h13,h3,2,4,5963B,0
1000349184ns,h13,h9,2,6,6806B,0
1000349209ns,h7,h9,2,3,26639B,0
1000349478ns,h2,h7,2,5,6305B,0
1000350060ns,h12,h11,2,11,1403B,0
1000350235ns,h12,h16,2,5,902B,0
1000350622ns,h14,h7,2,7,25088B,0
1000350660ns,h3,h7,2,8,14921B,0
1000351058ns,h2,h8,2,4,24494B,0
1000351418ns,h14,h4,2,9,4284B,0
1000351800ns,h2,h7,2,6,7618B,0
1000352003ns,h15,h11,2,8,1669B,0
1000352029ns,h9,h7,2,6,19322B,0
1000352314ns,h14,h10,2,5,4901B,0
1000352442ns,h12,h14,2,4,103204B,0
1000353326ns,h9,h16,2,6,6092B,0
1000353779ns,h6,h15,2,8,576B,0
1000353796ns,h7,h6,2,5,36555B,0
1000354371ns,h3,h1,2,7,7424B,0
1000355156ns,h11,h10,2,4,4499B,0
1000355366ns,h11,h8,2,5,642B,0
1000355540ns,h10,h4,2,4,5273B,0
1000355648ns,h16,h1,2,8,2736B,0
1000356487ns,h4,h6,2,2,6756B,0
1000356518ns,h16,h13,2,4,2562B,0
1000356561ns,h1,h16,2,7,3046B,0
1000356649ns,h11,h2,2,6,48909B,0
1000356776ns,h15,h1,2,6,7550B,0
1000356859ns,h6,h12,2,6,4114B,0
1000357019ns,h12,h1,2,11,27812B,0
1000357084ns,h10,h7,2,3,7417B,0
1000357147ns,h10,h14,2,1,84344B,0
1000357509ns,h8,h7,2,6,6192B,0
1000357535ns,h8,h15,2,2,29273B,0
1000357552ns,h6,h12,2,7,7881B,0
1000357714ns,h16,h10,2,3,770B,0
1000357757ns,h4,h3,2,1,4094B,0
1000357849ns,h4,h6,2,3,4451B,0
1000359552ns,h11,h7,2,6,2965B,0
1000359670ns,h3,h10,2,5,4076B,0
1000359843ns,h8,h16,2,5,3943B,0
1000359851ns,h3,h5,2,8,27723B,0
1000360382ns,h13,h9,2,7,6019B,0
1000360405ns,h3,h15,2,8,27425B,0
1000360906ns,h12,h6,2,7,2407B,0
1000362174ns,h14,h11,2,7,6900B,0
1000362884ns,h11,h13,2,9,234B,0
1000363009ns,h11,h13,2,10,58772B,0
1000363325ns,h5,h4,2,2,98B,0
1000363648ns,h2,h16,2,4,5388B,0
1000364017ns,h7,h3,2,5,15683B,0
1000364405ns,h14,h10,2,6,1991637B,0
1000364797ns,h13,h5,2,4,340B,0
1000365097ns,h14,h11,2,8,18918B,0
1000365106ns,h6,h5,2,5,6426B,0
1000365348ns,h7,h11,2,5,666B,0
1000365460ns,h6,h5,2,6,13966B,0
1000365538ns,h2,h12,2,5,1952B,0
1000365686ns,h11,h6,2,8,7303B,0
1000365965ns,h4,h3,2,2,14050B,0
1000366135ns,h12,h10,2,3,7840B,0
1000366400ns,h1,h3,2,7,5301B,0
1000366545ns,h15,h7,2,4,461B,0
1000366854ns,h8,h7,2,7,5788B,0
1000366924ns,h9,h2,2,5,41405B,0
1000367441ns,h3,h12,2,8,4895B,0
1000367590ns,h1,h11,2,6,4161B,0
1000367794ns,h7,h13,2,8,2404B,0
1000368131ns,h13,h9,2,8,6428B,0
1000368324ns,h11,h9,2,5,6627B,0
1000368640ns,h4,h3,2,3,1274B,0
1000368656ns,h14,h4,2,10,5542B,0
1000368742ns,h4,h9,2,5,7711B,0
1000368890ns,h15,h14,2,3,124742B,0
1000369110ns,h12,h6,2,8,5747B,0
1000369287ns,h9,h15,2,3,5786B,0
1000369302ns,h12,h6,2,9,6090B,0
1000369588ns,h10,h2,2,4,3925B,0
1000370153ns,h15,h16,2,6,5430B,0
1000370480ns,h6,h14,2,9,7595B,0
1000370495ns,h11,h7,2,7,5449B,0
1000370679ns,h15,h14,2,4,7043B,0
1000370728ns,h11,h15,2,7,20784B,0
1000370854ns,h11,h6,2,9,1856495B,0
1000371099ns,h9,h6,2,7,28809B,0
1000371508ns,h3,h12,2,9,5231B,0
1000371694ns,h8,h15,2,3,379B,0
1000371747ns,h4,h16,2,4,7304B,0
1000373073ns,h14,h12,2,8,6119B,0
1000373406ns,h11,h5,2,4,4066B,0
1000373840ns,h3,h15,2,9,703B,0
1000374228ns,h11,h16,2,5,4797B,0
1000374767ns,h5,h6,2,6,15436B,0
1000375784ns,h3,h16,2,7,120926B,0
1000376022ns,h1,h9,2,5,1860B,0
1000376517ns,h15,h16,2,7,27608B,0
1000376701ns,h11,h16,2,6,849B,0
1000376774ns,h12,h14,2,5,9500B,0
1000377401ns,h14,h11,2,9,467B,0
1000377580ns,h1,h3,2,8,5657B,0
1000377580ns,h4,h1,2,3,26406B,0
1000378234ns,h13,h10,2,6,5415B,0
1000378753ns,h12,h15,2,6,52773B,0
1000378933ns,h5,h9,2,4,9480B,0
1000379770ns,h12,h11,2,12,7240B,0
1000379787ns,h15,h4,2,10,2815B,0
1000380292ns,h6,h11,2,4,4961B,0
1000380636ns,h9,h16,2,7,5571B,0
1000380679ns,h12,h2,2,4,7119B,0
1000381338ns,h2,h12,2,6,1720265B,0
1000381931ns,h6,h10,2,8,4470B,0
1000382027ns,h14,h7,2,8,6370B,0
1000382227ns,h4,h13,2,11,62063B,0
1000382286ns,h12,h1,2,12,5003B,0
1000383491ns,h14,h15,2,10,7451B,0
1000383765ns,h8,h14,2,8,13195B,0
1000383880ns,h15,h8,2,6,7465B,0
1000383973ns,h2,h8,2,5,12303B,0
1000384153ns,h14,h10,2,7,3413B,0
1000384275ns,h12,h5,2,5,107531B,0
1000384366ns,h1,h8,2,5,3085B,0
1000384645ns,h12,h13,2,1,7062B,0
1000384726ns,h15,h9,2,7,4576B,0
1000384773ns,h13,h14,2,6,7501B,0
1000385130ns,h10,h2,2,5,4534B,0
1000385336ns,h9,h14,2,7,5745B,0
1000386202ns,h9,h15,2,4,7914B,0
1000386526ns,h14,h3,2,6,4343B,0
1000386603ns,h2,h14,2,5,10510B,0
1000387285ns,h6,h14,2,10,5016B,0
1000387288ns,h9,h15,2,5,2305B,0
1000387736ns,h14,h9,2,9,7317B,0
1000388200ns,h8,h10,2,7,2891B,0
1000388306ns,h4,h12,2,6,5739B,0
1000388450ns,h13,h7,2,9,5461B,0
1000388900ns,h10,h1,2,12,1328B,0
1000389350ns,h9,h3,2,7,9310B,0
1000389357ns,h11,h7,2,8,7902B,0
1000389489ns,h10,h15,2,5,14013B,0
1000389979ns,h12,h10,2,4,6727B,0
1000390083ns,h2,h15,2,6,6805B,0
1000390160ns,h1,h15,2,5,2952B,0
1000390356ns,h13,h2,2,5,3619B,0
1000391751ns,h15,h10,2,8,3981B,0
1000391944ns,h10,h6,2,8,6558B,0
1000392118ns,h1,h9,2,6,18090B,0
1000393608ns,h13,h8,2,9,5103B,0
1000393634ns,h15,h8,2,7,28295B,0
1000393666ns,h5,h2,2,8,11072B,0
1000394192ns,h4,h14,2,7,9708B,0
1000394418ns,h8,h11,2,5,4915B,0
1000395268ns,h6,h8,2,6,2066B,0
1000395367ns,h5,h3,2,5,118302B,0
1000396746ns,h7,h9,2,4,23871B,0
1000397255ns,h6,h3,2,8,5552B,0
1000397492ns,h10,h14,2,2,25268B,0
1000397712ns,h14,h3,2,7,31110B,0
1000398363ns,h11,h2,2,7,4978B,0
1000399271ns,h12,h2,2,5,6353B,0
1000399943ns,h16,h7,2,9,4885B,0
1000399966ns,h16,h9,2,4,8214B,0
1000399994ns,h15,h5,2,8,39808B,0
1000400052ns,h12,h4,2,7,908701B,0
1000400092ns,h7,h2,2,4,11626B,0
1000400801ns,h2,h3,2,4,4656B,0
1000401618ns,h3,h13,2,7,28071B,0
1000403478ns,h1,h3,2,9,1478892B,0
1000403492ns,h7,h14,2,3,5013B,0
1000403735ns,h11,h14,2,4,90493B,0
1000404114ns,h4,h3,2,4,6439B,0
1000404193ns,h16,h9,2,5,121946B,0
1000404549ns,h1,h14,2,4,1707402B,0
1000404664ns,h4,h9,2,6,17110B,0
1000404722ns,h9,h13,2,10,7925B,0
1000405541ns,h14,h8,2,6,2686B,0
1000405590ns,h14,h12,2,9,85B,0
1000405687ns,h15,h9,2,8,7164B,0
1000406375ns,h2,h14,2,6,8867B,0
1000406486ns,h3,h6,2,4,64470B,0
1000406865ns,h4,h2,2,8,6487B,0
1000407020ns,h3,h1,2,8,8333B,0
1000408320ns,h7,h4,2,5,7613B,0
1000408998ns,h1,h14,2,5,3574B,0
1000409240ns,h5,h4,2,3,7586B,0
1000409435ns,h2,h8,2,6,709384B,0
1000409641ns,h16,h9,2,6,1939B,0
1000409679ns,h4,h6,2,4,7969B,0
1000409687ns,h7,h2,2,5,7327B,0
1000410065ns,h7,h10,2,4,5266B,0
1000411119ns,h3,h4,2,5,15105B,0
1000412086ns,h9,h6,2,8,182B,0
1000412111ns,h1,h7,2,5,30005B,0
1000412857ns,h12,h13,2,2,17827B,0
1000412865ns,h6,h4,2,6,6172B,0
1000412945ns,h9,h15,2,6,1886B,0
1000413084ns,h13,h12,2,8,5930B,0
1000413493ns,h16,h8,2,7,7067B,0
1000413628ns,h15,h6,2,9,4212B,0
1000414582ns,h16,h7,2,10,6223B,0
1000416003ns,h14,h3,2,8,13868B,0
1000416102ns,h14,h13,2,2,50856B,0
1000416222ns,h5,h7,2,6,6872B,0
1000416345ns,h9,h8,2,4,19430B,0
1000416775ns,h14,h11,2,10,1359B,0
1000417007ns,h16,h6,2,5,24157B,0
1000417346ns,h8,h15,2,4,48851B,0
1000417461ns,h13,h7,2,10,2930B,0
1000417880ns,h4,h6,2,5,19470B,0
1000417885ns,h13,h7,2,11,23053B,0
1000418517ns,h5,h13,2,5,27774B,0
1000419128ns,h7,h16,2,5,6487B,0
1000419379ns,h15,h14,2,5,7275B,0
1000419787ns,h13,h8,2,10,3629B,0
1000420288ns,h13,h5,2,5,9125B,0
1000420318ns,h1,h8,2,6,5518B,0
1000420662ns,h14,h6,2,6,369B,0
1000421394ns,h2,h4,2,8,2342B,0
1000421704ns,h12,h3,2,2,5373B,0
1000421818ns,h5,h16,2,5,28832B,0
1000421967ns,h7,h8,2,7,6900B,0
1000422024ns,h4,h2,2,9,44085B,0
1000422427ns,h11,h7,2,9,57917B,0
1000422432ns,h15,h7,2,5,1514B,0
1000422636ns,h12,h9,2,7,7102B,0
1000422716ns,h6,h16,2,6,4909B,0
1000422778ns,h7,h16,2,6,6398B,0
1000422964ns,h3,h10,2,6,5955B,0
1000422969ns,h12,h10,2,5,6166B,0
1000423047ns,h6,h11,2,5,1775B,0
1000423116ns,h10,h9,2,7,20391B,0
1000423156ns,h15,h8,2,8,6255B,0
1000423465ns,h1,h6,2,3,7592B,0
1000423704ns,h15,h11,2,9,6103B,0
1000424175ns,h1,h2,2,6,3157B,0
1000424334ns,h10,h6,2,9,6694B,0
1000424383ns,h2,h15,2,7,2783B,0
1000424488ns,h6,h4,2,7,23477B,0
1000424872ns,h1,h16,2,8,20138B,0
1000425111ns,h7,h16,2,7,2505B,0
1000425144ns,h7,h10,2,5,1200B,0
1000425175ns,h6,h1,2,9,1194B,0
1000425455ns,h5,h2,2,9,5416B,0
1000425499ns,h14,h4,2,11,99044B,0
1000426454ns,h9,h6,2,9,6824B,0
1000426762ns,h12,h2,2,6,4313B,0
1000428590ns,h16,h13,2,5,4003B,0
1000428647ns,h14,h6,2,7,1934B,0
1000428652ns,h13,h4,2,5,2460B,0
1000428693ns,h1,h7,2,6,16935B,0
1000428991ns,h6,h1,2,10,2418B,0
1000429015ns,h6,h2,2,8,25405B,0
1000429172ns,h1,h10,2,3,18742B,0
1000429732ns,h8,h15,2,5,2386B,0
1000430215ns,h6,h4,2,8,6847B,0
1000430614ns,h13,h12,2,9,123B,0
1000430747ns,h11,h4,2,3,25076B,0
1000430953ns,h4,h1,2,4,6843B,0
1000431403ns,h6,h15,2,9,12437B,0
1000431475ns,h8,h14,2,9,6256B,0
1000431507ns,h15,h2,2,7,7985B,0
1000431851ns,h8,h3,2,5,59753B,0
1000431930ns,h9,h4,2,4,6854B,0
1000432031ns,h5,h15,2,6,27132B,0
1000432419ns,h16,h7,2,11,4983B,0
1000432470ns,h2,h13,2,8,1701B,0
1000433049ns,h8,h7,2,8,89B,0
1000433349ns,h6,h7,2,5,3953B,0
1000433654ns,h10,h13,2,7,21271B,0
1000433700ns,h2,h10,2,5,4710B,0
1000433810ns,h13,h5,2,6,3918B,0
1000434069ns,h9,h10,2,5,6301B,0
1000434272ns,h5,h12,2,7,86921B,0
1000434275ns,h4,h14,2,8,6417B,0
1000434395ns,h7,h11,2,6,4964B,0
1000434919ns,h5,h11,2,10,1351B,0
1000435489ns,h15,h10,2,9,6976B,0
1000435888ns,h13,h2,2,6,3946B,0
1000436334ns,h9,h16,2,8,5194B,0
1000436718ns,h10,h12,2,6,5312B,0
1000436790ns,h7,h5,2,2,12637B,0
1000437249ns,h3,h12,2,10,4020B,0
1000437690ns,h1,h10,2,4,65169B,0
1000438158ns,h5,h11,2,11,11528B,0
1000438348ns,h14,h7,2,9,6176B,0
1000438462ns,h15,h10,2,10,28068B,0
1000438521ns,h9,h11,2,8,5122B,0
1000439049ns,h16,h4,2,6,5340B,0
1000439266ns,h12,h9,2,8,2256B,0
1000439327ns,h3,h2,2,8,14067B,0
1000439431ns,h7,h2,2,6,5485B,0
1000439684ns,h6,h15,2,10,6341B,0
1000440082ns,h1,h2,2,7,6088B,0
1000440650ns,h6,h15,2,11,7689B,0
1000440657ns,h16,h8,2,8,5250B,0
1000440734ns,h7,h8,2,8,43671B,0
1000440874ns,h13,h6,2,4,5751B,0
1000441201ns,h16,h7,2,12,5122B,0
1000441296ns,h3,h7,2,9,5482B,0
1000441316ns,h4,h10,2,10,13206B,0
1000441572ns,h9,h6,2,10,1509744B,0
1000442024ns,h12,h14,2,6,25803B,0
1000442996ns,h7,h4,2,6,6164B,0
1000443172ns,h13,h4,2,6,4536B,0
1000443621ns,h2,h8,2,7,5872B,0
1000443881ns,h6,h15,2,12,4991B,0
1000444458ns,h11,h1,2,9,4123B,0
1000444566ns,h16,h12,2,3,3261B,0
