StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1069894948ns,h3,h23,2,8,28008B,0
1069966614ns,h9,h20,2,7,19343424B,0
1069970256ns,h11,h23,2,9,8055B,0
1069994835ns,h14,h21,2,19,4511540B,0
1070148781ns,h5,h23,2,8,2703B,0
1070367489ns,h15,h22,2,12,25657B,0
1070597153ns,h4,h20,2,10,79100B,0
1070632336ns,h9,h20,2,8,168484B,0
1070671578ns,h5,h22,2,13,49246B,0
1070690230ns,h16,h20,2,8,6802B,0
1070728407ns,h11,h20,2,20,25260B,0
1070860743ns,h6,h22,2,12,28339B,0
1070923146ns,h4,h23,2,11,1552228B,0
1070970691ns,h13,h23,2,14,5626737B,0
1071295945ns,h5,h23,2,9,192131B,0
1071373723ns,h14,h20,2,10,2363B,0
1071409131ns,h7,h22,2,8,1922364B,0
1071453264ns,h10,h22,2,8,31120B,0
1071610447ns,h9,h22,2,10,37978B,0
1071936287ns,h13,h21,2,10,80317B,0
1072029337ns,h16,h20,2,9,24904B,0
1072241410ns,h9,h20,2,9,6427006B,0
1072281821ns,h1,h20,2,10,12710B,0
1072285915ns,h11,h22,2,7,53422B,0
1072306664ns,h4,h22,2,7,28969B,0
1072316562ns,h14,h22,2,14,77654B,0
1072553307ns,h9,h20,2,10,155397B,0
1072590873ns,h14,h21,2,20,417117B,0
1072661528ns,h6,h21,2,10,82358B,0
1072763194ns,h3,h20,2,14,52493B,0
1072784890ns,h13,h23,2,15,476752B,0
1072886517ns,h2,h22,2,7,50787B,0
1073133592ns,h5,h22,2,14,1785502B,0
1073162697ns,h11,h21,2,9,1881774B,0
1073388626ns,h14,h21,2,21,29225B,0
1073502000ns,h14,h20,2,11,44360B,0
1073742169ns,h3,h23,2,9,430487B,0
1073829595ns,h6,h23,2,10,11413B,0
1073832836ns,h5,h22,2,15,976255B,0
1073838322ns,h16,h22,2,8,46285B,0
1073885559ns,h16,h23,2,6,184678B,0
1073927850ns,h6,h22,2,13,9302B,0
1073938864ns,h4,h21,2,9,746067B,0
1073957412ns,h4,h21,2,10,40811B,0
1073967029ns,h13,h20,2,10,66768B,0
1074091415ns,h8,h20,2,10,53486B,0
1074092553ns,h13,h23,2,16,67703B,0
1074153533ns,h14,h23,2,11,957565B,0
1074160929ns,h7,h23,2,7,33648B,0
1074286192ns,h10,h21,2,13,616435B,0
1074297954ns,h10,h22,2,9,4014B,0
1074374708ns,h10,h22,2,10,30037B,0
1074461502ns,h1,h23,2,11,1452096B,0
1074567377ns,h9,h23,2,11,3493B,0
1074977285ns,h15,h21,2,4,369137B,0
1075049696ns,h16,h23,2,7,1703B,0
1075052176ns,h2,h23,2,11,66506B,0
1075089718ns,h11,h22,2,8,4656351B,0
1075323302ns,h4,h23,2,12,674B,0
1075521417ns,h2,h20,2,13,79268B,0
1075604494ns,h5,h23,2,10,4430B,0
1075724843ns,h2,h22,2,8,4013293B,0
1075943131ns,h4,h21,2,11,890372B,0
1076145087ns,h10,h23,2,10,1419538B,0
1076179126ns,h7,h20,2,13,752060B,0
1076183286ns,h12,h21,2,12,428B,0
1076208674ns,h13,h20,2,11,2745B,0
1076237973ns,h3,h22,2,13,367014B,0
1076279411ns,h4,h23,2,13,29790083B,0
1076456381ns,h2,h23,2,12,4194417B,0
1076626160ns,h14,h20,2,12,997486B,0
1076708951ns,h2,h20,2,14,1270999B,0
1076732266ns,h5,h20,2,17,22668B,0
1077144784ns,h10,h23,2,11,1516139B,0
1077173026ns,h15,h20,2,13,28792B,0
1077226296ns,h12,h22,2,11,7030B,0
1077290960ns,h13,h20,2,12,64052B,0
1077420164ns,h16,h20,2,10,36039B,0
1077631989ns,h11,h20,2,21,13651B,0
1077635045ns,h4,h22,2,8,55009B,0
1077744858ns,h13,h22,2,8,4916029B,0
1077775360ns,h8,h21,2,3,58139B,0
1077780806ns,h2,h21,2,12,60913B,0
1077818813ns,h16,h22,2,9,1088277B,0
1077838088ns,h13,h21,2,11,78652B,0
1077932877ns,h6,h20,2,13,8614B,0
1077980275ns,h16,h23,2,8,5742314B,0
1078039985ns,h6,h23,2,11,60182B,0
1078043676ns,h10,h22,2,11,1893377B,0
1078127164ns,h12,h23,2,12,47775B,0
1078215428ns,h13,h21,2,12,2205380B,0
1078267460ns,h2,h22,2,9,47907B,0
1078336194ns,h9,h23,2,12,22015B,0
1078387533ns,h6,h23,2,12,19238B,0
1078490142ns,h3,h21,2,11,7859617B,0
1078672677ns,h8,h23,2,14,176909B,0
1078947073ns,h9,h21,2,15,3319B,0
1079247126ns,h4,h22,2,9,47669B,0
1079285109ns,h3,h21,2,12,23402B,0
1079575221ns,h5,h21,2,8,5643B,0
1079577470ns,h2,h21,2,13,17351B,0
1079766079ns,h10,h23,2,12,3799B,0
1079791665ns,h8,h22,2,12,504589B,0
1079835387ns,h16,h23,2,9,14674B,0
1079857683ns,h12,h23,2,13,286239B,0
1080174362ns,h15,h23,2,10,300053B,0
1080331721ns,h7,h23,2,8,1049237B,0
1080443286ns,h13,h21,2,13,75873B,0
1080525053ns,h13,h21,2,14,28442B,0
1080572185ns,h4,h23,2,14,4323723B,0
1080579271ns,h4,h21,2,12,40614B,0
1080617199ns,h15,h20,2,14,63452B,0
1080771210ns,h9,h23,2,13,455035B,0
1080849526ns,h13,h20,2,13,76797B,0
1080893365ns,h15,h21,2,5,9033453B,0
1080895880ns,h7,h20,2,14,8908405B,0
1081029439ns,h14,h21,2,22,7125703B,0
1081065188ns,h16,h22,2,10,7434024B,0
1081379320ns,h8,h20,2,11,167360B,0
1081817734ns,h7,h21,2,5,70815B,0
1082014801ns,h7,h21,2,6,1041168B,0
1082080556ns,h12,h22,2,12,21541B,0
1082136402ns,h8,h20,2,12,26587B,0
1082168774ns,h16,h22,2,11,2920B,0
1082219449ns,h6,h22,2,14,12571B,0
1082519841ns,h4,h23,2,15,258B,0
1082573237ns,h4,h23,2,16,637020B,0
1082656045ns,h4,h20,2,11,9360B,0
1082768455ns,h11,h23,2,10,1866793B,0
1082848243ns,h8,h23,2,15,844031B,0
1082932250ns,h13,h23,2,17,10450528B,0
1082937270ns,h6,h22,2,15,49302B,0
1083197782ns,h11,h23,2,11,6527993B,0
1083279190ns,h16,h21,2,6,62393B,0
1083311901ns,h13,h22,2,9,37900B,0
1083348285ns,h6,h22,2,16,6822B,0
1083495662ns,h4,h20,2,12,4484965B,0
1083591274ns,h9,h20,2,11,1947901B,0
1083995130ns,h13,h20,2,14,34585B,0
1084032103ns,h4,h21,2,13,62864B,0
1084115198ns,h4,h22,2,10,35028B,0
1084205230ns,h8,h20,2,13,1921B,0
1084342289ns,h8,h22,2,13,2956B,0
1084360658ns,h9,h20,2,12,43740B,0
1084425254ns,h2,h21,2,14,20959B,0
1084514023ns,h2,h20,2,15,78734B,0
1084729631ns,h10,h23,2,13,17557B,0
1084971376ns,h12,h21,2,13,20162B,0
1085006191ns,h3,h23,2,10,781343B,0
1085224332ns,h5,h21,2,9,1356026B,0
1085235641ns,h3,h23,2,11,32446B,0
1085236277ns,h11,h21,2,10,3799831B,0
1085379464ns,h5,h22,2,16,25463B,0
1085425386ns,h3,h20,2,15,38788B,0
1085470184ns,h8,h20,2,14,1124803B,0
1085671774ns,h14,h22,2,15,2966B,0
1085707434ns,h16,h22,2,12,7441675B,0
1085818314ns,h14,h23,2,12,4822B,0
1085928585ns,h7,h22,2,9,64061B,0
1086097851ns,h12,h22,2,13,1246048B,0
1086171132ns,h12,h20,2,10,3164B,0
1086270342ns,h13,h20,2,15,2270080B,0
1086355026ns,h5,h21,2,10,15928895B,0
1086530632ns,h8,h22,2,14,63964B,0
1086534238ns,h12,h20,2,11,7874B,0
1086605213ns,h5,h21,2,11,5431B,0
1086714513ns,h9,h22,2,11,6582B,0
1086723701ns,h16,h21,2,7,1654413B,0
1086937023ns,h6,h21,2,11,53233B,0
1087308094ns,h5,h22,2,17,6373868B,0
1087335590ns,h15,h22,2,13,59378B,0
1087499468ns,h13,h22,2,10,5142B,0
1087535854ns,h2,h23,2,13,56215B,0
1087550664ns,h6,h22,2,17,1548278B,0
1087745607ns,h15,h23,2,11,2880152B,0
1087756144ns,h9,h22,2,12,2623B,0
1087883101ns,h11,h21,2,11,16077B,0
1088141781ns,h13,h20,2,16,70772B,0
1088210083ns,h16,h22,2,13,8539B,0
1088308199ns,h9,h20,2,13,4132779B,0
1088364422ns,h11,h20,2,22,7461492B,0
1088372487ns,h13,h23,2,18,33919B,0
1088384358ns,h14,h23,2,13,58040B,0
1088498289ns,h9,h23,2,14,126378B,0
1088600039ns,h2,h20,2,16,28550B,0
1088729791ns,h5,h23,2,11,98986B,0
1088894620ns,h13,h23,2,19,20118B,0
1088995576ns,h14,h23,2,14,29664B,0
1089081718ns,h4,h23,2,17,59642B,0
1089147876ns,h15,h20,2,15,237359B,0
1089155907ns,h7,h20,2,15,90568B,0
1089179779ns,h1,h20,2,11,26098B,0
1089244635ns,h6,h21,2,12,23178B,0
1089318781ns,h4,h20,2,13,7915B,0
1089385607ns,h7,h21,2,7,1834936B,0
1090018291ns,h3,h23,2,12,6593B,0
1090056136ns,h6,h21,2,13,1328850B,0
1090216508ns,h13,h23,2,20,24877B,0
1090270121ns,h8,h20,2,15,28455B,0
1090513310ns,h6,h23,2,13,1360834B,0
1090567191ns,h2,h23,2,14,676966B,0
1090771386ns,h8,h20,2,16,1419215B,0
1090774000ns,h11,h21,2,12,76603B,0
1090929856ns,h9,h21,2,16,3772874B,0
1091003090ns,h16,h23,2,10,8119B,0
1091039272ns,h15,h21,2,6,561575B,0
1091202189ns,h5,h21,2,12,7882B,0
1091257025ns,h8,h22,2,15,1372833B,0
1091346246ns,h16,h22,2,14,41780B,0
1091369666ns,h4,h22,2,11,799056B,0
1091416415ns,h4,h23,2,18,1034839B,0
1091508468ns,h12,h20,2,12,684867B,0
1091546886ns,h9,h22,2,13,22155B,0
1091604580ns,h7,h21,2,8,2953996B,0
1091619664ns,h1,h22,2,10,24013B,0
1091670243ns,h4,h23,2,19,77266B,0
1091764845ns,h1,h23,2,12,797166B,0
1091772071ns,h10,h22,2,12,23360B,0
1091846039ns,h6,h22,2,18,428093B,0
1091982276ns,h8,h21,2,4,28683B,0
1091990747ns,h3,h20,2,16,14276B,0
1092427500ns,h12,h20,2,13,2292464B,0
1092429026ns,h3,h20,2,17,119639B,0
1092572636ns,h14,h21,2,23,35576B,0
1092581514ns,h11,h23,2,12,175024B,0
1092616749ns,h2,h21,2,15,1685B,0
1092672442ns,h5,h21,2,13,8654B,0
1092908449ns,h7,h22,2,10,49116B,0
1092953480ns,h16,h20,2,11,13837719B,0
1093162124ns,h16,h23,2,11,75494B,0
1093377585ns,h11,h20,2,23,5097B,0
1093384436ns,h6,h20,2,14,1650406B,0
1093470348ns,h13,h23,2,21,1814438B,0
1094068248ns,h15,h22,2,14,1748021B,0
1094091458ns,h15,h20,2,16,147710B,0
1094153942ns,h8,h22,2,16,965589B,0
1094195110ns,h6,h21,2,14,21345B,0
1094248795ns,h2,h22,2,10,1325605B,0
1094313951ns,h4,h21,2,14,2485219B,0
1094482304ns,h5,h21,2,14,1599665B,0
1094493234ns,h10,h20,2,7,40692B,0
1094540652ns,h1,h22,2,11,184619B,0
1094545155ns,h15,h22,2,15,431914B,0
1094580290ns,h13,h21,2,15,5057846B,0
1094741961ns,h11,h22,2,9,7200B,0
1094834863ns,h12,h23,2,14,3018013B,0
1095092697ns,h15,h22,2,16,79177B,0
1095177344ns,h14,h21,2,24,41722B,0
1095181011ns,h10,h21,2,14,62831B,0
1095292363ns,h10,h20,2,8,842B,0
1095363624ns,h10,h22,2,13,22007B,0
1095520712ns,h3,h20,2,18,622107B,0
1095679152ns,h5,h21,2,15,686794B,0
1096062006ns,h14,h23,2,15,71853B,0
1096084686ns,h8,h21,2,5,8808991B,0
1096168862ns,h6,h21,2,15,68672B,0
1096272582ns,h13,h20,2,17,32788B,0
1096287941ns,h3,h21,2,13,3433425B,0
1096439270ns,h16,h21,2,8,25915B,0
1096718742ns,h6,h23,2,14,234447B,0
1096741413ns,h5,h21,2,16,1034188B,0
1096951820ns,h3,h21,2,14,2650888B,0
1096960533ns,h11,h21,2,13,1853687B,0
1097001114ns,h11,h21,2,14,46818B,0
1097126277ns,h7,h23,2,9,3945B,0
1097171675ns,h7,h22,2,11,2552B,0
1097243534ns,h16,h21,2,9,1264603B,0
1097251084ns,h3,h23,2,13,9406527B,0
1097255650ns,h7,h20,2,16,38633B,0
1097381347ns,h7,h20,2,17,59506B,0
1097710624ns,h16,h23,2,12,1257980B,0
1097901581ns,h15,h22,2,17,662649B,0
1097976721ns,h1,h20,2,12,26010B,0
1097982225ns,h12,h21,2,14,772678B,0
1098042266ns,h8,h21,2,6,30980B,0
1098134235ns,h6,h23,2,15,41271B,0
1098346990ns,h15,h20,2,17,96308B,0
1098397696ns,h8,h22,2,17,1323138B,0
1098423787ns,h14,h21,2,25,10243B,0
1098862009ns,h6,h22,2,19,1465B,0
1098982655ns,h14,h23,2,16,422639B,0
1099187690ns,h3,h22,2,14,1637B,0
1099193375ns,h3,h21,2,15,2997B,0
