StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1067009389ns,h5,h23,2,17,19696069B,0
1067015006ns,h7,h21,2,14,1437790B,0
1067134331ns,h2,h21,2,23,31048B,0
1067272009ns,h3,h21,2,24,4414798B,0
1067582298ns,h12,h21,2,22,25079752B,0
1067584499ns,h7,h21,2,15,39305B,0
1067625747ns,h9,h21,2,25,8479453B,0
1067690741ns,h4,h20,2,22,75741B,0
1067701562ns,h16,h21,2,14,9616817B,0
1067761686ns,h12,h23,2,27,27237326B,0
1067782945ns,h4,h22,2,19,2388262B,0
1067792064ns,h6,h22,2,30,867496B,0
1067930459ns,h14,h22,2,24,10802B,0
1067938705ns,h14,h20,2,25,327B,0
1067953582ns,h11,h23,2,24,192235B,0
1068068001ns,h2,h22,2,23,1044599B,0
1068087382ns,h3,h21,2,25,7538431B,0
1068151692ns,h4,h22,2,20,77027B,0
1068176910ns,h3,h22,2,22,974772B,0
1068393122ns,h7,h21,2,16,578847B,0
1068506976ns,h12,h23,2,28,20492B,0
1068546533ns,h1,h22,2,16,554400B,0
1068580619ns,h2,h21,2,24,17814140B,0
1068614094ns,h16,h23,2,18,7412B,0
1068622232ns,h7,h22,2,19,908345B,0
1068623119ns,h4,h23,2,29,314440B,0
1068686591ns,h4,h23,2,30,45170B,0
1068863505ns,h3,h22,2,23,1933477B,0
1069025507ns,h6,h23,2,28,699B,0
1069028421ns,h12,h23,2,29,4772348B,0
1069154166ns,h5,h20,2,31,2520918B,0
1069155473ns,h15,h21,2,13,68624B,0
1069169388ns,h6,h21,2,24,7209B,0
1069192150ns,h8,h20,2,26,62145B,0
1069259265ns,h16,h20,2,18,173004B,0
1069283671ns,h11,h21,2,26,25388B,0
1069441771ns,h16,h20,2,19,69968B,0
1069682766ns,h14,h22,2,25,1757287B,0
1069699504ns,h14,h21,2,34,6623699B,0
1069715971ns,h1,h23,2,16,134248B,0
1069738913ns,h6,h20,2,19,2817253B,0
1069812293ns,h14,h20,2,26,5195B,0
1069847951ns,h16,h20,2,20,3691041B,0
1069904952ns,h13,h20,2,24,6486754B,0
1069925262ns,h8,h22,2,26,13600B,0
1069995817ns,h7,h23,2,16,2824620B,0
1069996289ns,h8,h22,2,27,3486985B,0
1070100370ns,h1,h20,2,18,4359766B,0
1070204617ns,h4,h23,2,31,77032B,0
1070247018ns,h11,h22,2,21,266033B,0
1070314881ns,h8,h22,2,28,20808B,0
1070398874ns,h8,h23,2,23,1081315B,0
1070403119ns,h12,h21,2,23,51157B,0
1070463371ns,h14,h21,2,35,1411B,0
1070583640ns,h2,h20,2,23,8951B,0
1070635996ns,h5,h21,2,25,47643B,0
1070653313ns,h1,h20,2,19,4555394B,0
1070680194ns,h4,h21,2,26,139901B,0
1070689903ns,h7,h23,2,17,6161216B,0
1070756465ns,h9,h21,2,26,7105988B,0
1070758489ns,h11,h23,2,25,5786B,0
1070792213ns,h5,h23,2,18,179797B,0
1070805430ns,h15,h22,2,26,36905B,0
1070816159ns,h4,h20,2,23,74645B,0
1070847352ns,h3,h21,2,26,62813B,0
1070848012ns,h5,h23,2,19,68448B,0
1070860933ns,h15,h21,2,14,6787B,0
1070871629ns,h10,h23,2,22,2994802B,0
1070879792ns,h11,h20,2,29,70833B,0
1070930296ns,h12,h23,2,30,559900B,0
1070971722ns,h11,h20,2,30,66772B,0
1071049257ns,h12,h23,2,31,16203B,0
1071075734ns,h10,h22,2,24,98858B,0
1071084260ns,h2,h21,2,25,11907B,0
1071102347ns,h15,h23,2,22,3565377B,0
1071166001ns,h12,h20,2,21,2948120B,0
1071207011ns,h4,h23,2,32,9575B,0
1071212549ns,h4,h20,2,24,4589B,0
1071217436ns,h15,h22,2,27,4566B,0
1071262483ns,h1,h23,2,17,48648B,0
1071273507ns,h14,h23,2,26,8788674B,0
1071432082ns,h6,h23,2,29,124812B,0
1071483421ns,h5,h22,2,24,26552B,0
1071788021ns,h16,h21,2,15,22964B,0
1071799729ns,h8,h21,2,13,7391B,0
1071800784ns,h14,h22,2,26,9404B,0
1071805978ns,h12,h21,2,24,2355897B,0
1071856620ns,h15,h22,2,28,9242B,0
1071860654ns,h15,h21,2,15,3921846B,0
1071886258ns,h12,h23,2,32,2689942B,0
1071979505ns,h13,h20,2,25,9120B,0
1072061720ns,h15,h20,2,26,129242B,0
1072129453ns,h14,h23,2,27,470B,0
1072150057ns,h9,h23,2,25,3861084B,0
1072185441ns,h7,h23,2,18,128475B,0
1072260731ns,h15,h20,2,27,1553403B,0
1072271480ns,h13,h22,2,16,70848B,0
1072278597ns,h11,h23,2,26,923375B,0
1072334586ns,h13,h21,2,21,7231366B,0
1072349347ns,h6,h20,2,20,130649B,0
1072363853ns,h1,h22,2,17,4241164B,0
1072429455ns,h16,h21,2,16,38609B,0
1072438861ns,h2,h22,2,24,6502B,0
1072535254ns,h13,h20,2,26,342B,0
1072586816ns,h15,h21,2,16,22665B,0
1072636826ns,h10,h20,2,18,3157605B,0
1072644979ns,h2,h21,2,26,32299B,0
1072664885ns,h14,h21,2,36,22461B,0
1072707691ns,h6,h20,2,21,72068B,0
1072739281ns,h1,h20,2,20,8350294B,0
1072741855ns,h7,h23,2,19,75148B,0
1072762071ns,h4,h23,2,33,38174B,0
1072847656ns,h1,h20,2,21,5166B,0
1072945522ns,h11,h23,2,27,154857B,0
1073012992ns,h14,h22,2,27,22625B,0
1073087146ns,h6,h22,2,31,43499B,0
1073150069ns,h10,h20,2,19,46232B,0
1073163239ns,h4,h20,2,25,1581843B,0
1073239964ns,h3,h21,2,27,23162B,0
1073312981ns,h12,h21,2,25,7563730B,0
1073390291ns,h1,h23,2,18,1423880B,0
1073424605ns,h8,h22,2,29,68719B,0
1073443609ns,h11,h22,2,22,4414234B,0
1073453495ns,h6,h21,2,25,41833B,0
1073539971ns,h16,h20,2,21,46867B,0
1073577694ns,h5,h23,2,20,8624B,0
1073588127ns,h3,h22,2,24,1785560B,0
1073605619ns,h4,h22,2,21,50275B,0
1073647830ns,h15,h20,2,28,73135B,0
1073713738ns,h12,h20,2,22,66377B,0
1073809395ns,h16,h22,2,23,649454B,0
1073809725ns,h15,h23,2,23,44787B,0
1073823951ns,h4,h21,2,27,6132951B,0
1073848193ns,h14,h22,2,28,57366B,0
1073900865ns,h15,h23,2,24,41842B,0
1073917952ns,h3,h21,2,28,50202B,0
1073921217ns,h7,h21,2,17,1662957B,0
1073964642ns,h6,h22,2,32,25371059B,0
1074039686ns,h5,h21,2,26,3995439B,0
1074202856ns,h4,h23,2,34,68398B,0
1074233230ns,h14,h22,2,29,29135B,0
1074306730ns,h2,h22,2,25,60612B,0
1074350547ns,h16,h23,2,19,38803B,0
1074446578ns,h9,h21,2,27,24353B,0
1074464571ns,h15,h20,2,29,17388B,0
1074527498ns,h1,h23,2,19,8991123B,0
1074539979ns,h15,h22,2,29,72916B,0
1074617433ns,h6,h23,2,30,7331B,0
1074645970ns,h16,h21,2,17,46781B,0
1074684341ns,h13,h22,2,17,47743B,0
1074778953ns,h14,h22,2,30,76200B,0
1074792694ns,h5,h23,2,21,16694216B,0
1074819235ns,h6,h22,2,33,14422331B,0
1074824983ns,h5,h22,2,25,141532B,0
1074825918ns,h1,h23,2,20,344732B,0
1074828398ns,h2,h22,2,26,805032B,0
1074896008ns,h6,h20,2,22,73589B,0
1074922297ns,h2,h23,2,18,70002B,0
1074999840ns,h5,h22,2,26,32904B,0
1075018947ns,h11,h20,2,31,871373B,0
1075053897ns,h11,h23,2,28,6126B,0
1075083606ns,h4,h21,2,28,33429B,0
1075086452ns,h10,h22,2,25,4729356B,0
1075087139ns,h4,h21,2,29,22737B,0
1075135491ns,h1,h21,2,14,9827312B,0
1075183341ns,h10,h22,2,26,19446481B,0
1075208104ns,h5,h23,2,22,157798B,0
1075276515ns,h2,h21,2,27,2695B,0
1075347587ns,h9,h20,2,24,6231B,0
1075348757ns,h9,h23,2,26,20030B,0
1075357283ns,h10,h23,2,23,35362B,0
1075431236ns,h11,h23,2,29,7540B,0
1075448836ns,h2,h23,2,19,1972107B,0
1075449033ns,h14,h21,2,37,42830B,0
1075485302ns,h11,h23,2,30,23373B,0
1075601353ns,h2,h22,2,27,2912B,0
1075657876ns,h14,h23,2,28,46534B,0
1075813078ns,h4,h21,2,30,300B,0
1075977751ns,h2,h22,2,28,7766B,0
1076144213ns,h6,h20,2,23,237164B,0
1076155052ns,h12,h20,2,23,7496100B,0
1076260835ns,h4,h23,2,35,19873B,0
1076265099ns,h5,h22,2,27,1410612B,0
1076273688ns,h15,h23,2,25,19541B,0
1076353283ns,h2,h21,2,28,99B,0
1076506297ns,h4,h23,2,36,4896141B,0
1076821337ns,h10,h20,2,20,3383262B,0
1076859835ns,h7,h20,2,25,4451B,0
1076903300ns,h12,h23,2,33,15427B,0
1076946335ns,h14,h20,2,27,23430B,0
1076948984ns,h5,h22,2,28,7022954B,0
1076978842ns,h12,h21,2,26,46385B,0
1076979889ns,h3,h22,2,25,2221452B,0
1077123412ns,h9,h21,2,28,58264B,0
1077225650ns,h15,h20,2,30,46248B,0
1077228118ns,h12,h21,2,27,1653480B,0
1077273109ns,h1,h22,2,18,326087B,0
1077278255ns,h6,h20,2,24,26931B,0
1077312535ns,h8,h21,2,14,170532B,0
1077328469ns,h16,h20,2,22,1038528B,0
1077390794ns,h4,h20,2,26,2812342B,0
1077488718ns,h8,h23,2,24,817432B,0
1077491099ns,h4,h20,2,27,525976B,0
1077547064ns,h11,h21,2,27,192975B,0
1077568663ns,h7,h20,2,26,6136B,0
1077575962ns,h8,h21,2,15,8227789B,0
1077600703ns,h12,h20,2,24,1148419B,0
1077622185ns,h10,h23,2,24,27287B,0
1077651119ns,h11,h21,2,28,938805B,0
1077726128ns,h2,h20,2,24,366539B,0
1077882023ns,h9,h23,2,27,670811B,0
1077883345ns,h16,h20,2,23,45781B,0
1077902043ns,h3,h21,2,29,154015B,0
1077927565ns,h13,h21,2,22,680217B,0
1077930526ns,h5,h21,2,27,20165B,0
1077939133ns,h1,h23,2,21,74925B,0
1077947017ns,h10,h23,2,25,8022B,0
1078066949ns,h15,h23,2,26,7035B,0
1078072166ns,h11,h20,2,32,5790041B,0
1078072321ns,h8,h23,2,25,8303B,0
1078075386ns,h12,h21,2,28,4798009B,0
1078077034ns,h8,h23,2,26,66107B,0
1078085885ns,h15,h20,2,31,62669B,0
1078096604ns,h2,h22,2,29,37963B,0
1078122255ns,h6,h20,2,25,53742B,0
1078135653ns,h13,h22,2,18,45446B,0
1078153981ns,h5,h22,2,29,139970B,0
1078203190ns,h16,h22,2,24,37118B,0
1078350667ns,h6,h23,2,31,2659275B,0
1078356676ns,h5,h21,2,28,23356B,0
1078451520ns,h1,h20,2,22,24847B,0
1078464009ns,h16,h22,2,25,68588B,0
1078481360ns,h12,h20,2,25,7505805B,0
1078533174ns,h9,h20,2,25,1594B,0
1078535640ns,h2,h22,2,30,1234136B,0
1078548007ns,h15,h20,2,32,400B,0
1078604854ns,h9,h21,2,29,51121B,0
1078639866ns,h13,h21,2,23,1642072B,0
1078814553ns,h2,h23,2,20,60633B,0
1078946403ns,h2,h21,2,29,56805B,0
1078975640ns,h2,h22,2,31,25321B,0
1079059422ns,h12,h21,2,29,67329B,0
1079072396ns,h5,h23,2,23,22825B,0
1079077584ns,h11,h20,2,33,28352B,0
1079118611ns,h15,h20,2,33,626348B,0
1079179324ns,h6,h23,2,32,199052B,0
1079207281ns,h8,h20,2,27,7110393B,0
1079217987ns,h14,h23,2,29,9919220B,0
1079252139ns,h3,h23,2,21,78241B,0
1079318968ns,h7,h21,2,18,5837B,0
1079374109ns,h8,h23,2,27,29990B,0
1079384073ns,h4,h22,2,22,77185B,0
1079479678ns,h9,h21,2,30,785303B,0
1079572177ns,h11,h23,2,31,8299803B,0
1079594034ns,h6,h22,2,34,11021B,0
1079605814ns,h14,h23,2,30,2445B,0
1079764121ns,h14,h20,2,28,4101070B,0
1080004567ns,h15,h22,2,30,2154931B,0
1080086270ns,h10,h21,2,21,1657482B,0
1080147838ns,h11,h23,2,32,65830B,0
1080207773ns,h5,h21,2,29,822245B,0
1080338927ns,h12,h22,2,19,52646B,0
1080376153ns,h9,h23,2,28,18410B,0
1080462086ns,h3,h23,2,22,48178B,0
1080526758ns,h1,h20,2,23,1870465B,0
1080571890ns,h2,h23,2,21,2055668B,0
1080585300ns,h7,h20,2,27,9366747B,0
1080593142ns,h11,h23,2,33,4630013B,0
1080600906ns,h6,h23,2,33,856676B,0
1080714511ns,h1,h21,2,15,77902B,0
1080792360ns,h10,h23,2,26,1239270B,0
1080803049ns,h7,h21,2,19,16640B,0
1080837875ns,h7,h22,2,20,6648895B,0
1080926041ns,h13,h23,2,27,1125765B,0
1080950575ns,h7,h23,2,20,190546B,0
1080963401ns,h10,h21,2,22,57855B,0
1080979919ns,h15,h21,2,17,468332B,0
1080993086ns,h5,h23,2,24,341429B,0
1081027402ns,h2,h22,2,32,4965623B,0
1081091090ns,h12,h22,2,20,149833B,0
1081094375ns,h4,h23,2,37,21337B,0
1081123652ns,h3,h21,2,30,59549B,0
1081161788ns,h10,h20,2,21,24296B,0
1081178191ns,h16,h21,2,18,5353583B,0
1081349354ns,h1,h22,2,19,3305774B,0
1081384134ns,h13,h20,2,27,124261B,0
1081501052ns,h16,h20,2,24,19278B,0
1081523524ns,h13,h21,2,24,2902B,0
1081524713ns,h12,h22,2,21,8944B,0
1081770721ns,h14,h20,2,29,59973B,0
1081827895ns,h7,h22,2,21,793632B,0
1081868422ns,h13,h21,2,25,22399B,0
1081882411ns,h15,h23,2,27,876162B,0
1081906145ns,h4,h23,2,38,3858481B,0
1081914697ns,h8,h21,2,16,1572410B,0
1081975711ns,h12,h23,2,34,55890B,0
1082030144ns,h4,h23,2,39,565823B,0
1082051939ns,h6,h21,2,26,22244955B,0
1082134873ns,h2,h21,2,30,4562348B,0
1082138628ns,h16,h23,2,20,37629B,0
1082168519ns,h9,h20,2,26,883576B,0
1082222768ns,h14,h22,2,31,12642B,0
1082254147ns,h1,h21,2,16,126917B,0
1082270972ns,h1,h22,2,20,41306B,0
1082376962ns,h15,h21,2,18,58802B,0
1082434137ns,h11,h23,2,34,58976B,0
1082443838ns,h6,h21,2,27,705863B,0
1082452727ns,h1,h23,2,22,3379880B,0
1082542117ns,h5,h21,2,30,65824B,0
1082622546ns,h2,h23,2,22,9772B,0
1082625791ns,h2,h20,2,25,1541542B,0
1082679306ns,h7,h21,2,20,1516430B,0
1082726982ns,h5,h23,2,25,8846088B,0
1082747109ns,h16,h22,2,26,48811B,0
1082794008ns,h7,h21,2,21,64741B,0
1082856538ns,h10,h20,2,22,98164B,0
1082867343ns,h1,h20,2,24,4763701B,0
1082931113ns,h1,h20,2,25,1042165B,0
1083012283ns,h8,h21,2,17,1418B,0
1083065347ns,h12,h21,2,30,20732B,0
1083077400ns,h12,h23,2,35,3616845B,0
1083123032ns,h11,h21,2,29,175097B,0
1083168157ns,h7,h20,2,28,4217253B,0
1083175691ns,h14,h23,2,31,52630B,0
1083273410ns,h16,h22,2,27,21046B,0
1083331903ns,h13,h22,2,19,276B,0
1083459261ns,h10,h23,2,27,27367305B,0
1083460800ns,h7,h21,2,22,9092B,0
1083482926ns,h7,h21,2,23,543750B,0
1083502647ns,h12,h22,2,22,70702B,0
1083532683ns,h5,h22,2,30,46029B,0
1083543240ns,h8,h23,2,28,92346B,0
1083545686ns,h13,h23,2,28,5218B,0
1083662935ns,h5,h23,2,26,10022801B,0
1083777093ns,h8,h22,2,30,71400B,0
1083881632ns,h15,h23,2,28,1019B,0
1083910487ns,h9,h20,2,27,54463B,0
1083918244ns,h5,h21,2,31,1572019B,0
1084063753ns,h6,h21,2,28,32416B,0
1084064931ns,h12,h20,2,26,1450224B,0
1084075527ns,h15,h21,2,19,1673627B,0
1084230377ns,h11,h23,2,35,23912B,0
1084244746ns,h14,h23,2,32,9855177B,0
1084249910ns,h13,h21,2,26,1859B,0
1084289588ns,h9,h22,2,22,3908164B,0
1084303276ns,h11,h20,2,34,75995B,0
1084315192ns,h15,h20,2,34,10675B,0
1084354429ns,h11,h23,2,36,25839B,0
1084376298ns,h14,h21,2,38,188886B,0
1084388535ns,h6,h20,2,26,27845B,0
1084414197ns,h16,h23,2,21,3152632B,0
1084433434ns,h16,h23,2,22,21952B,0
1084436263ns,h4,h21,2,31,46812B,0
1084471216ns,h5,h20,2,32,74649B,0
1084607910ns,h3,h21,2,31,37954B,0
1084677349ns,h14,h23,2,33,2724284B,0
1084865145ns,h11,h22,2,23,26388B,0
1084879025ns,h16,h23,2,23,5931B,0
1084938189ns,h9,h20,2,28,10957B,0
1084963462ns,h9,h20,2,29,415563B,0
1084964175ns,h11,h23,2,37,137535B,0
1085021267ns,h13,h20,2,28,4219B,0
1085041398ns,h7,h21,2,24,25366109B,0
1085203013ns,h8,h23,2,29,68332B,0
1085211795ns,h9,h22,2,23,33887B,0
1085290422ns,h4,h22,2,23,1291624B,0
1085318447ns,h16,h20,2,25,1619B,0
1085343576ns,h11,h20,2,35,57903B,0
1085350861ns,h13,h21,2,27,715310B,0
1085376198ns,h9,h20,2,30,9438301B,0
1085407500ns,h7,h22,2,22,1616377B,0
1085410384ns,h6,h21,2,29,4554776B,0
1085424608ns,h12,h23,2,36,7927B,0
1085427749ns,h6,h22,2,35,56870B,0
1085513918ns,h9,h20,2,31,2119B,0
1085667141ns,h11,h23,2,38,27199B,0
1085675135ns,h1,h22,2,21,46859B,0
1085729679ns,h3,h21,2,32,38764B,0
1085742885ns,h6,h23,2,34,44748B,0
1085843776ns,h9,h23,2,29,2092400B,0
1085898585ns,h9,h22,2,24,17908B,0
1085929188ns,h16,h21,2,19,2734868B,0
1085942659ns,h7,h22,2,23,100436B,0
1085979418ns,h13,h20,2,29,37749B,0
1086151231ns,h10,h20,2,23,118118B,0
1086152653ns,h3,h21,2,33,12284B,0
1086370378ns,h14,h22,2,32,72028B,0
1086418704ns,h1,h23,2,23,1463B,0
1086474194ns,h8,h20,2,28,3889252B,0
1086504504ns,h16,h23,2,24,36316B,0
1086559728ns,h9,h23,2,30,38808B,0
1086651670ns,h4,h22,2,24,26767998B,0
1086669686ns,h13,h23,2,29,307645B,0
1086670760ns,h10,h20,2,24,54073B,0
1086727194ns,h3,h20,2,28,1906567B,0
1086752481ns,h1,h23,2,24,4510B,0
1086955181ns,h2,h21,2,31,149435B,0
1086966207ns,h6,h21,2,30,77854B,0
1086979473ns,h12,h20,2,27,3836845B,0
1087032232ns,h5,h20,2,33,176343B,0
1087069111ns,h10,h23,2,28,69678B,0
1087112514ns,h8,h21,2,18,77744B,0
1087211517ns,h6,h20,2,27,1818973B,0
1087290272ns,h2,h22,2,33,39464B,0
1087367464ns,h5,h22,2,31,127638B,0
1087401951ns,h6,h23,2,35,1073902B,0
1087461359ns,h3,h20,2,29,27036969B,0
1087465867ns,h16,h22,2,28,949473B,0
1087487613ns,h7,h22,2,24,9419369B,0
1087555636ns,h7,h22,2,25,49806B,0
1087561634ns,h14,h21,2,39,270247B,0
1087577222ns,h4,h20,2,28,1452948B,0
1087655487ns,h6,h22,2,36,39683B,0
1087822373ns,h1,h20,2,26,26917B,0
1087850055ns,h14,h21,2,40,11888740B,0
1087850332ns,h1,h23,2,25,39706B,0
1088120911ns,h1,h20,2,27,29935118B,0
1088202286ns,h15,h22,2,31,3568129B,0
1088216179ns,h1,h22,2,22,21606B,0
1088315613ns,h3,h21,2,34,2846576B,0
1088535893ns,h4,h22,2,25,19084751B,0
1088590105ns,h14,h20,2,30,27682B,0
1088608538ns,h8,h23,2,30,715635B,0
1088614177ns,h16,h20,2,26,1695892B,0
1088668296ns,h2,h22,2,34,5552B,0
1088868500ns,h4,h20,2,29,2579954B,0
1088877995ns,h3,h20,2,30,31672B,0
1088894199ns,h7,h21,2,25,1063817B,0
1088934045ns,h4,h23,2,40,8581301B,0
1089027444ns,h8,h20,2,29,2340B,0
1089056490ns,h14,h21,2,41,293703B,0
1089079963ns,h2,h22,2,35,29240B,0
1089083714ns,h4,h20,2,30,7643B,0
1089108627ns,h4,h21,2,32,1118548B,0
1089175676ns,h15,h21,2,20,16031041B,0
1089207992ns,h16,h21,2,20,76010B,0
1089225244ns,h13,h23,2,30,39268B,0
1089243203ns,h8,h21,2,19,61328B,0
1089453429ns,h16,h23,2,25,53373B,0
1089505833ns,h14,h22,2,33,83260B,0
1089751596ns,h16,h21,2,21,52117B,0
1089800204ns,h12,h22,2,23,5358B,0
1089836089ns,h11,h22,2,24,16285157B,0
1089839040ns,h12,h21,2,31,27804851B,0
1089971502ns,h15,h21,2,21,14826B,0
1090001171ns,h6,h23,2,36,24103B,0
1090018516ns,h2,h22,2,36,58528B,0
1090089927ns,h8,h21,2,20,989863B,0
1090119174ns,h6,h22,2,37,2089B,0
1090126758ns,h14,h20,2,31,3064926B,0
1090520519ns,h4,h20,2,31,507466B,0
1090543414ns,h6,h22,2,38,26929B,0
1090584324ns,h5,h22,2,32,4126016B,0
1090729762ns,h2,h22,2,37,689673B,0
1090749194ns,h4,h20,2,32,33384B,0
1090796648ns,h9,h20,2,32,110593B,0
1090800322ns,h11,h20,2,36,16158372B,0
1090809927ns,h14,h22,2,34,3228B,0
1090826515ns,h13,h20,2,30,1084620B,0
1090836814ns,h6,h21,2,31,3482408B,0
1090893570ns,h15,h22,2,32,938534B,0
1090899218ns,h9,h21,2,31,9334B,0
1091032006ns,h13,h22,2,20,195113B,0
1091112353ns,h9,h23,2,31,1859552B,0
1091167337ns,h11,h20,2,37,54291B,0
1091215185ns,h4,h23,2,41,169877B,0
1091240067ns,h1,h23,2,26,25346B,0
1091252044ns,h1,h20,2,28,32549B,0
1091255740ns,h2,h20,2,26,2257104B,0
1091272213ns,h15,h23,2,29,70653B,0
1091295875ns,h8,h22,2,31,61264B,0
1091320077ns,h12,h21,2,32,8192B,0
1091320355ns,h13,h22,2,21,44894B,0
1091376279ns,h15,h21,2,22,77858B,0
1091385276ns,h14,h23,2,34,23101B,0
1091517317ns,h8,h22,2,32,2238066B,0
1091564353ns,h8,h20,2,30,46740B,0
1091578900ns,h12,h20,2,28,23848B,0
1091725483ns,h13,h20,2,31,31659B,0
1091838902ns,h2,h22,2,38,2733905B,0
1091874000ns,h15,h20,2,35,5295962B,0
1091877625ns,h5,h22,2,33,9306989B,0
1091916245ns,h3,h22,2,26,1012B,0
1092039065ns,h3,h22,2,27,1538941B,0
1092063135ns,h2,h20,2,27,78957B,0
1092069681ns,h15,h21,2,23,8304B,0
1092071313ns,h13,h21,2,28,24653B,0
1092091295ns,h15,h22,2,33,28169B,0
1092127526ns,h6,h20,2,28,50973B,0
1092157585ns,h5,h23,2,27,66320B,0
1092278454ns,h13,h23,2,31,7627775B,0
1092288601ns,h2,h22,2,39,3890B,0
1092348803ns,h1,h21,2,17,1091693B,0
1092473458ns,h9,h22,2,25,3623182B,0
1092506743ns,h2,h22,2,40,41459B,0
1092530486ns,h8,h23,2,31,24921B,0
1092550119ns,h6,h23,2,37,22130B,0
1092666648ns,h3,h20,2,31,30167B,0
1092674366ns,h8,h23,2,32,9686B,0
1092773036ns,h6,h22,2,39,117162B,0
1092782647ns,h16,h21,2,22,25039B,0
1092952702ns,h8,h20,2,31,1816B,0
1092990995ns,h1,h21,2,18,23263B,0
1093001720ns,h11,h23,2,39,2618963B,0
1093084702ns,h12,h23,2,37,54008B,0
1093188026ns,h2,h20,2,28,4506087B,0
1093238402ns,h2,h21,2,32,8115402B,0
1093365775ns,h7,h20,2,29,24334B,0
1093382103ns,h2,h22,2,41,131381B,0
1093435509ns,h15,h20,2,36,4432007B,0
1093545381ns,h14,h21,2,42,168149B,0
1093568974ns,h2,h21,2,33,13600B,0
1093675019ns,h2,h23,2,23,24795B,0
1093739112ns,h4,h20,2,33,21749886B,0
1093745332ns,h2,h22,2,42,29938B,0
1093748281ns,h4,h23,2,42,4031089B,0
1093814991ns,h4,h20,2,34,1950123B,0
1093839636ns,h5,h21,2,32,1419847B,0
1093916713ns,h7,h23,2,21,1219422B,0
1093992263ns,h1,h22,2,23,1899818B,0
1094012492ns,h8,h22,2,33,3422230B,0
1094022417ns,h16,h23,2,26,4157B,0
1094031527ns,h15,h23,2,30,13561B,0
1094077025ns,h14,h23,2,35,74352B,0
1094139096ns,h9,h20,2,33,21248B,0
1094222524ns,h11,h21,2,30,85516B,0
1094264913ns,h8,h22,2,34,71503B,0
1094295457ns,h10,h21,2,23,8451B,0
1094355369ns,h6,h21,2,32,5730B,0
1094362878ns,h15,h21,2,24,776B,0
1094399180ns,h15,h21,2,25,2751083B,0
1094399182ns,h8,h22,2,35,5449B,0
1094438435ns,h16,h21,2,23,9397523B,0
1094460487ns,h1,h21,2,19,19221236B,0
1094471821ns,h14,h22,2,35,1456964B,0
1094492715ns,h16,h20,2,27,61626B,0
1094512898ns,h10,h21,2,24,27578B,0
1094527966ns,h13,h21,2,29,52873B,0
1094539669ns,h6,h23,2,38,39058B,0
1094555387ns,h12,h21,2,33,49259B,0
1094640955ns,h13,h21,2,30,1261957B,0
1094651581ns,h13,h21,2,31,4775786B,0
1094776636ns,h13,h21,2,32,11543B,0
1094922858ns,h1,h21,2,20,24267B,0
1094940369ns,h14,h22,2,36,20989B,0
1094959264ns,h8,h20,2,32,3023B,0
1094987839ns,h7,h23,2,22,3626017B,0
1095108993ns,h2,h21,2,34,75678B,0
1095112929ns,h12,h20,2,29,4468B,0
1095152423ns,h9,h23,2,32,60674B,0
1095221195ns,h2,h21,2,35,61679B,0
1095280617ns,h1,h23,2,27,1779559B,0
1095310880ns,h6,h23,2,39,1613974B,0
1095454795ns,h1,h21,2,21,8965B,0
1095504246ns,h8,h23,2,33,415004B,0
1095623657ns,h12,h23,2,38,75312B,0
1095633879ns,h10,h20,2,25,899B,0
1095636491ns,h13,h21,2,33,9849B,0
1095669960ns,h16,h20,2,28,734787B,0
1095706468ns,h6,h20,2,29,43405B,0
1095899718ns,h7,h20,2,30,9548956B,0
1095905489ns,h15,h20,2,37,73480B,0
1095908332ns,h10,h21,2,25,906265B,0
1095956674ns,h1,h23,2,28,8907B,0
1095958350ns,h8,h23,2,34,68334B,0
1095967418ns,h11,h22,2,25,1341214B,0
1096042261ns,h6,h23,2,40,3004450B,0
1096102496ns,h3,h22,2,28,19921B,0
1096128386ns,h12,h23,2,39,49381B,0
1096188729ns,h9,h22,2,26,66967B,0
1096280340ns,h15,h20,2,38,59316B,0
1096292081ns,h12,h21,2,34,67409B,0
1096364300ns,h4,h21,2,33,29590B,0
1096379479ns,h9,h21,2,32,2261622B,0
1096502965ns,h8,h20,2,33,5934138B,0
1096584644ns,h10,h20,2,26,39800B,0
1096623559ns,h2,h20,2,29,502880B,0
1096694304ns,h7,h23,2,23,46141B,0
1096845393ns,h15,h21,2,26,163574B,0
1096845647ns,h11,h23,2,40,964311B,0
1096849577ns,h12,h21,2,35,73426B,0
1096886977ns,h1,h22,2,24,796656B,0
1096930407ns,h13,h20,2,32,1571457B,0
1096949399ns,h9,h21,2,33,3298869B,0
1096991303ns,h9,h22,2,27,17761B,0
1097066339ns,h5,h22,2,34,21638B,0
1097149425ns,h6,h22,2,40,76393B,0
1097172734ns,h11,h22,2,26,75305B,0
1097175742ns,h2,h22,2,43,2231764B,0
1097228472ns,h11,h21,2,31,77088B,0
1097294027ns,h12,h20,2,30,5003747B,0
1097313692ns,h11,h23,2,41,1776028B,0
1097350740ns,h15,h21,2,27,74534B,0
1097351533ns,h2,h23,2,24,2789783B,0
1097351561ns,h15,h22,2,34,67505B,0
1097363536ns,h1,h23,2,29,38343B,0
1097523568ns,h1,h22,2,25,57713B,0
1097534064ns,h14,h21,2,43,62971B,0
1097552379ns,h3,h23,2,23,604255B,0
